area_code,hb_name,date_code,value_percent,distance_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity
S12000040,NHS Lothian,2014,2,Don't Know,All,All,Urban,All,All,All,All
S12000040,NHS Lothian,2013,10,An 11 minute walk or more,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2013,6,An 11 minute walk or more,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2013,14,An 11 minute walk or more,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2013,9,An 11 minute walk or more,All,All,All,All,All,All,All
S12000040,NHS Lothian,2019,3,An 11 minute walk or more,All,All,All,All,All,All,All
S12000040,NHS Lothian,2016,7,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2016,58,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2017,16,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2015,8,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2016,35,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2014,31,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2017,63,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2017,21,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2018,17,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2013,7,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2019,89,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2014,14,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2019,9,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2018,14,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2018,69,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2013,18,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2015,61,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2013,74,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2015,31,Within a 6-10 minute walk,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2019,2,An 11 minute walk or more,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2014,55,A 5 minute walk or less,All,All,All,All,Owned Mortgage/Loan,All,All
S12000040,NHS Lothian,2019,81,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2013,70,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2013,60,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2013,66,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2019,10,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2019,15,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2019,23,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2013,20,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2019,14,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2013,24,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2013,30,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,16,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2016,31,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2016,60,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2016,35,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2013,23,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2013,16,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2013,25,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2014,19,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2013,26,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2013,21,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2018,24,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2015,19,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2015,28,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2019,15,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2018,53,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2016,38,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2018,21,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2019,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2018,55,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2019,73,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2019,89,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2018,56,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2018,54,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2016,38,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2016,53,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2016,57,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2014,50,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2015,59,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2015,51,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2018,21,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2018,18,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2017,3,Don't Know,All,All,All,20% most deprived,All,All,All
S12000040,NHS Lothian,2017,27,An 11 minute walk or more,All,All,All,20% most deprived,All,All,All
S12000040,NHS Lothian,2014,61,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2017,25,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2013,31,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2017,25,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2015,21,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2015,31,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2017,23,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2015,26,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2015,26,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2015,16,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2015,24,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2016,34,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2017,22,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2016,40,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2016,53,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2016,36,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2016,40,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2016,40,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2017,26,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2017,24,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2014,21,Within a 6-10 minute walk,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2014,24,Within a 6-10 minute walk,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2014,17,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2014,29,Within a 6-10 minute walk,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2014,35,Within a 6-10 minute walk,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2014,26,Within a 6-10 minute walk,All,All,All,All,All,All,All
S12000040,NHS Lothian,2018,27,Within a 6-10 minute walk,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2019,13,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,14,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,23,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2017,18,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2014,27,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,15,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,29,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2018,21,Within a 6-10 minute walk,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2017,24,Within a 6-10 minute walk,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2017,28,Within a 6-10 minute walk,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,64,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,56,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,42,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2017,56,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2017,55,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,81,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,84,A 5 minute walk or less,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2019,73,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2018,40,A 5 minute walk or less,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2015,67,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2015,50,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2015,65,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2015,48,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2015,58,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2015,50,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2014,56,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2014,55,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2014,53,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2014,62,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2017,51,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2014,67,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2017,53,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2014,58,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2019,81,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2016,8,An 11 minute walk or more,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2018,23,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2018,25,An 11 minute walk or more,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2019,0,Don't Know,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,1,Don't Know,65 years and over,All,All,All,All,All,All
S12000040,NHS Lothian,2018,2,Don't Know,35-64 years,All,All,All,All,All,All
S12000040,NHS Lothian,2014,13,An 11 minute walk or more,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2019,1,Don't Know,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2013,66,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2013,65,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2013,66,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2013,71,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2017,46,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2013,65,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2017,46,A 5 minute walk or less,16-34 years,All,All,All,All,All,All
S12000040,NHS Lothian,2018,44,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2019,78,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2019,80,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2017,62,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2017,55,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2016,51,A 5 minute walk or less,All,Male,All,All,All,All,All
S12000040,NHS Lothian,2017,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2016,51,A 5 minute walk or less,All,All,All,All,All,All,All
S12000040,NHS Lothian,2016,56,A 5 minute walk or less,All,All,All,All,All,Adults,All
S12000040,NHS Lothian,2016,53,A 5 minute walk or less,All,All,All,All,All,Pensioners,All
S12000040,NHS Lothian,2016,50,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2013,66,A 5 minute walk or less,All,Female,All,All,All,All,All
S12000040,NHS Lothian,2016,39,A 5 minute walk or less,All,All,All,All,All,With Children,All
S12000040,NHS Lothian,2014,2,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2013,67,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2016,52,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2015,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2013,0,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,21,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2014,59,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2016,1,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,53,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2015,22,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2019,3,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,51,A 5 minute walk or less,All,All,All,20% most deprived,All,All,All
S12000040,NHS Lothian,2019,81,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2018,2,Don't Know,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,19,Within a 6-10 minute walk,All,All,All,20% most deprived,All,All,All
S12000040,NHS Lothian,2015,17,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2017,26,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2013,24,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2018,25,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2019,15,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2016,9,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2014,27,Within a 6-10 minute walk,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2013,8,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2014,11,An 11 minute walk or more,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2015,60,A 5 minute walk or less,All,All,All,80% least deprived,All,All,All
S12000040,NHS Lothian,2019,16,Within a 6-10 minute walk,All,All,All,All,All,All,White
S12000040,NHS Lothian,2019,81,A 5 minute walk or less,All,All,All,All,All,All,White
S12000040,NHS Lothian,2016,40,Within a 6-10 minute walk,All,All,All,All,All,All,White
S12000040,NHS Lothian,2017,25,Within a 6-10 minute walk,All,All,All,All,All,All,White
S12000040,NHS Lothian,2018,1,Don't Know,All,All,All,All,All,All,White
S12000040,NHS Lothian,2015,23,Within a 6-10 minute walk,All,All,All,All,All,All,White
S12000040,NHS Lothian,2014,12,An 11 minute walk or more,All,All,All,All,All,All,White
S12000040,NHS Lothian,2014,27,Within a 6-10 minute walk,All,All,All,All,All,All,White
S12000040,NHS Lothian,2013,9,An 11 minute walk or more,All,All,All,All,All,All,White
S12000040,NHS Lothian,2015,58,A 5 minute walk or less,All,All,All,All,All,All,White
S12000040,NHS Lothian,2014,2,Don't Know,All,All,All,All,All,All,White
S12000040,NHS Lothian,2015,18,An 11 minute walk or more,All,All,All,All,All,All,White
S12000040,NHS Lothian,2018,24,An 11 minute walk or more,All,All,All,All,All,All,White
S12000040,NHS Lothian,2014,58,A 5 minute walk or less,All,All,All,All,All,All,White
S12000040,NHS Lothian,2016,1,Don't Know,All,All,All,All,All,All,White
S12000040,NHS Lothian,2015,1,Don't Know,All,All,All,All,All,All,White
S12000040,NHS Lothian,2018,56,A 5 minute walk or less,All,All,All,All,All,All,White
